,custid,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,favday,city
13366,KDTAKC,1,2013-09-13,2014-01-02 00:00:00,2014-01-02 00:00:00,42,4.761904762,2.380952381,40.02,0.0,1,1,0,Friday,BOM
13367,H33T2U,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,33.33333333,33.33333333,40.02,0.0,1,0,0,Monday,BOM
13368,67GEPE,1,2013-09-09,2013-09-13 00:00:00,2013-09-13 00:00:00,33,15.15151515,0.0,69.33,0.0,1,0,0,Tuesday,DEL
13369,9H2MH4,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,36,2.777777778,2.777777778,57.16,0.0,1,0,0,Monday,BOM
13370,56YRNF,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,28,39.28571429,3.571428571,40.02,0.0,1,0,0,Tuesday,BOM
13371,LH2DRV,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,44,13.63636364,4.545454545,40.02,0.0,1,0,0,Tuesday,BOM
13372,7Y2979,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,45,2.222222222,0.0,40.02,0.0,1,0,0,Monday,BOM
13373,QGH6DF,0,2013-09-13,2013-09-13 00:00:00,2013-10-06 00:00:00,2,50.0,0.0,38.06,0.086956522,1,0,0,Monday,BOM
13374,BH92R2,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,42,11.9047619,7.142857143,40.02,0.0,1,0,0,Monday,BOM
13375,DL7FZ5,1,2013-08-30,2013-09-13 00:00:00,2013-09-13 00:00:00,45,22.22222222,2.222222222,40.02,0.0,1,0,0,Tuesday,BOM
13376,KGWZ3W,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,2,100.0,0.0,40.25,0.0,1,0,0,Tuesday,BOM
13377,KYENS8,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,1,100.0,0.0,40.02,0.0,1,0,0,Friday,DEL
13378,2CJ2HU,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13379,HSHPU5,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,46,0.0,0.0,40.0,0.0,1,0,0,Saturday,MAA
13380,7PCP2X,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,36,5.555555556,0.0,40.2,0.0,1,0,0,Monday,DEL
13381,9DUAHZ,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,44.48,0.0,1,0,0,Monday,MAA
13382,KE4BKM,1,2013-09-10,2013-09-10 00:00:00,2013-12-19 00:00:00,43,23.25581395,6.976744186,91.55,0.05,1,0,0,Wednesday,BOM
13383,LMJEHP,1,2013-09-05,2013-09-06 00:00:00,2013-09-06 00:00:00,31,32.25806452,9.677419355,50.66,0.0,1,0,0,Tuesday,BOM
13384,FSY2G3,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,45,0.0,0.0,40.02,0.0,1,0,0,Wednesday,BOM
13385,38RGUF,1,2013-09-13,2013-09-14 00:00:00,2013-09-14 00:00:00,35,57.14285714,17.14285714,51.79,0.0,1,0,0,Thursday,DEL
13386,X7UXH2,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,45,4.444444444,0.0,40.22,0.0,1,0,0,Monday,BOM
13387,RZBEZ9,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,2,100.0,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13388,TSVRMC,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,27,3.703703704,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13389,YK9BDJ,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,40.02,0.0,1,0,0,Friday,BOM
13390,8U4SY2,0,2013-09-13,2013-09-23 00:00:00,2013-09-23 00:00:00,3,0.0,0.0,46.13,0.0,1,0,0,Thursday,DEL
13391,B8VP7H,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,4,75.0,0.0,40.02,0.0,1,0,0,Friday,BOM
13392,Y8ZBNM,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,44,4.545454545,2.272727273,40.02,0.0,1,0,0,Thursday,BOM
13393,P83NN7,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,33,63.63636364,3.03030303,80.25,0.0,1,0,0,Tuesday,BOM
13394,UMVH5Y,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,45,4.444444444,2.222222222,40.02,0.0,1,0,0,Thursday,DEL
13395,44CNLF,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,10,50.0,30.0,40.02,0.0,1,0,0,Wednesday,BOM
13396,7X8AFX,1,2013-09-13,2014-01-13 00:00:00,2014-01-13 00:00:00,29,100.0,10.34482759,86.83,0.0,1,0,0,Tuesday,BLR
13397,4CYRNK,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,36,11.11111111,2.777777778,40.02,0.0,1,0,0,Wednesday,MAA
13398,V5EUXV,1,2013-09-13,2013-09-13 00:00:00,2013-11-18 00:00:00,40,12.5,0.0,60.55,0.060606061,1,0,0,Monday,DEL
13399,WGRHF3,1,2013-09-13,2013-09-26 00:00:00,2013-10-27 00:00:00,51,1.960784314,0.0,35.0,0.064516129,1,0,0,Monday,MAA
13400,B7MCSP,0,2013-09-05,2013-09-13 00:00:00,2013-09-13 00:00:00,2,100.0,0.0,52.57,0.0,1,0,0,Monday,BOM
13401,7JKMR4,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,40.02,0.0,1,0,0,Monday,BOM
13402,95CYKX,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,44,2.272727273,2.272727273,40.02,0.0,1,0,0,Monday,BOM
13403,TTNE7C,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,40,2.5,2.5,20.38,0.0,0,0,0,Thursday,BLR
13404,AVVTQK,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,4,0.0,0.0,40.02,0.0,1,0,0,Wednesday,BOM
13405,UU3F68,0,2013-09-05,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,40.02,0.0,1,0,0,Monday,BOM
13406,8ML7DD,1,2013-09-13,2013-11-04 00:00:00,2013-11-04 00:00:00,27,70.37037037,7.407407407,64.8,0.0,1,0,0,Tuesday,MAA
13407,NYSLGG,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,37,8.108108108,2.702702703,40.25,0.0,1,0,0,Tuesday,BOM
13408,G7G9CY,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,48,2.083333333,0.0,40.0,0.0,1,0,0,Thursday,BLR
13409,HRUE8M,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,27,7.407407407,3.703703704,40.02,0.0,1,0,0,Monday,BOM
13410,PY72NU,1,2013-09-13,2013-09-29 00:00:00,2013-12-08 00:00:00,52,17.30769231,7.692307692,60.84,0.071428571,1,1,0,Monday,BOM
13411,2FP5YZ,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,22,27.27272727,4.545454545,40.02,0.0,1,0,0,Tuesday,BOM
13412,P2KMSS,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,40.02,0.0,1,0,0,Wednesday,BOM
13413,M7XGLF,1,2013-09-13,2013-09-29 00:00:00,2013-12-31 00:00:00,44,20.45454545,11.36363636,137.68,0.107526882,1,0,0,Monday,BOM
13414,34GMYN,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,40,7.5,5.0,79.71,0.0,1,0,0,Tuesday,BLR
13415,PTWF8D,0,2013-09-13,2013-09-13 00:00:00,2013-10-31 00:00:00,2,100.0,0.0,45.9,0.041666667,1,0,0,Monday,MAA
13416,NL3CRR,1,2013-09-13,2013-10-10 00:00:00,2013-11-11 00:00:00,39,38.46153846,5.128205128,175.47,0.0625,1,0,0,Tuesday,MAA
13417,497BXN,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,45,2.222222222,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13418,EF64H6,1,2013-09-13,2013-10-01 00:00:00,2013-10-01 00:00:00,35,60.0,2.857142857,73.96,0.0,1,0,0,Wednesday,MAA
13419,ADNS9G,1,2013-09-13,2013-09-13 00:00:00,2013-12-30 00:00:00,38,94.73684211,18.42105263,46.95,0.018518519,1,0,0,Wednesday,DEL
13420,FVPSDY,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,37,10.81081081,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13421,R9DZ67,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,56.22,0.0,1,0,0,Monday,DEL
13422,3HEGK2,1,2013-09-13,2013-10-02 00:00:00,2013-11-06 00:00:00,34,38.23529412,2.941176471,150.57,0.114285714,1,0,0,Thursday,BLR
13423,ADPMCG,1,2011-05-13,2013-09-11 00:00:00,2013-09-11 00:00:00,27,85.18518519,0.0,40.02,0.0,0,0,0,Friday,BOM
13424,GMVLGJ,1,2013-09-13,2013-11-06 00:00:00,2014-01-20 00:00:00,47,53.19148936,8.510638298,61.8,0.106666667,1,1,1,Friday,MAA
13425,4926MM,0,2013-09-13,2013-09-14 00:00:00,2013-09-14 00:00:00,3,0.0,0.0,93.26,0.0,1,0,0,Monday,BOM
13426,Z5CX8C,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,44,4.545454545,2.272727273,54.19,0.0,1,0,0,Monday,DEL
13427,D9MV2V,1,2013-09-06,2013-09-06 00:00:00,2013-09-06 00:00:00,39,12.82051282,0.0,40.02,0.0,1,0,0,Monday,BOM
13428,SV38PG,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13429,6L7U8E,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,2,100.0,50.0,60.57,0.0,1,0,0,Monday,DEL
13430,8P2MLT,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,44,9.090909091,0.0,96.46,0.0,1,0,0,Monday,BOM
13431,59RGUM,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,7,28.57142857,0.0,53.63,0.0,1,0,0,Monday,MAA
13432,5UULX3,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,33.33333333,33.33333333,40.02,0.0,1,0,0,Wednesday,BOM
13433,PFACHW,1,2013-09-13,2013-09-13 00:00:00,2013-10-15 00:00:00,46,13.04347826,4.347826087,57.19,0.125,1,0,0,Wednesday,BOM
13434,QYQV44,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,4,50.0,25.0,40.02,0.0,1,0,0,Monday,BOM
13435,9RMCMY,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,45,20.0,6.666666667,40.0,0.0,1,0,0,Tuesday,MAA
13436,U2RHUZ,0,2013-09-13,2013-09-18 00:00:00,2013-09-18 00:00:00,3,0.0,0.0,65.89,0.0,1,0,0,Tuesday,DEL
13437,A9JLY6,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,5,0.0,0.0,40.02,0.0,1,0,0,Friday,BOM
13438,JQLFTG,0,2013-09-13,2013-10-17 00:00:00,2013-10-17 00:00:00,33,9.090909091,3.03030303,45.83,0.0,1,0,0,Monday,MAA
13439,GHAEGM,1,2013-09-13,2013-09-15 00:00:00,2013-09-15 00:00:00,38,5.263157895,2.631578947,29.76,0.0,1,0,0,Monday,MAA
13440,4T8ZAM,1,2013-09-13,2013-09-15 00:00:00,2013-09-15 00:00:00,40,2.5,2.5,29.19,0.0,1,0,0,Thursday,MAA
13441,UEB888,1,2013-09-13,2013-09-18 00:00:00,2013-09-18 00:00:00,38,2.631578947,2.631578947,105.55,0.0,1,0,0,Monday,MAA
13442,LMG9VG,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,4,0.0,0.0,40.02,0.0,1,0,0,Monday,BOM
13443,8PWA2R,0,2013-09-09,2013-09-09 00:00:00,2014-01-13 00:00:00,10,80.0,0.0,42.23,0.134920635,1,1,0,Tuesday,DEL
13444,6ZUZBM,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,44,11.36363636,0.0,40.02,0.0,1,0,0,Monday,BOM
13445,FLJCAX,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,26,57.69230769,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13446,LXPAU7,1,2013-09-13,2013-10-18 00:00:00,2013-10-18 00:00:00,43,6.976744186,6.976744186,40.0,0.0,1,0,0,Friday,MAA
13447,DF9DUW,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,33,33.33333333,3.03030303,65.34,0.0,1,0,0,Friday,MAA
13448,9D8N9G,1,2013-09-11,2013-09-13 00:00:00,2013-09-13 00:00:00,39,0.0,0.0,80.05,0.0,1,0,0,Friday,BOM
13449,LTXBAU,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,7,100.0,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13450,VFMFJV,0,2013-09-13,2013-09-17 00:00:00,2013-09-17 00:00:00,16,12.5,6.25,62.42,0.0,1,0,0,Monday,MAA
13451,UZ8WXF,0,2013-09-11,2013-09-13 00:00:00,2013-09-13 00:00:00,3,33.33333333,0.0,40.02,0.0,1,0,0,Thursday,BOM
13452,G4685W,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,40.02,0.0,1,0,0,Monday,BOM
13453,DKL836,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,28,57.14285714,3.571428571,40.02,0.0,1,0,0,Tuesday,BOM
13454,3JZAAE,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,33.33333333,33.33333333,40.02,0.0,1,0,0,Tuesday,DEL
13455,HGQWWB,1,2013-09-09,2013-09-09 00:00:00,2013-09-09 00:00:00,41,4.87804878,0.0,40.02,0.0,1,0,0,Friday,BOM
13456,NGV9GX,0,2013-09-13,2013-09-14 00:00:00,2013-09-14 00:00:00,24,8.333333333,0.0,60.26,0.0,1,0,0,Monday,BOM
13457,ZDW622,0,2013-09-12,2013-09-13 00:00:00,2013-09-13 00:00:00,4,0.0,0.0,48.58,0.0,1,0,0,Monday,BOM
13458,5GUS4R,0,2013-09-13,2013-09-16 00:00:00,2013-09-16 00:00:00,2,50.0,50.0,40.02,0.0,1,0,0,Tuesday,DEL
13459,2GEV7F,0,2013-09-13,2013-09-14 00:00:00,2013-09-14 00:00:00,21,95.23809524,33.33333333,40.0,0.0,1,0,0,Monday,MAA
13460,DTWCQB,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,33.33333333,0.0,40.02,0.0,1,0,0,Monday,DEL
13461,49BS6U,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,2,100.0,0.0,80.28,0.0,1,0,0,Tuesday,DEL
13462,6QMPF4,1,2013-09-13,2013-09-14 00:00:00,2013-09-14 00:00:00,45,2.222222222,0.0,40.02,0.0,1,0,0,Monday,DEL
13463,EHUVRP,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,4,0.0,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13464,5V5HBT,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,40.02,0.0,1,0,0,Friday,BOM
13465,JPKXY2,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,4,0.0,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13466,NLT2SB,1,2013-09-13,2013-09-14 00:00:00,2013-09-14 00:00:00,30,100.0,6.666666667,40.02,0.0,1,0,0,Wednesday,BOM
13467,G22CNF,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,44,4.545454545,0.0,80.28,0.0,1,0,0,Tuesday,DEL
13468,4UHLTJ,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,33.33333333,33.33333333,43.89,0.0,1,0,0,Monday,BOM
13469,FWBL23,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,100.0,0.0,40.02,0.0,1,0,0,Wednesday,DEL
13470,X3Q9U2,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,42,4.761904762,0.0,40.02,0.0,1,0,0,Wednesday,DEL
13471,M4EJYE,1,2013-09-13,2013-09-13 00:00:00,2013-10-14 00:00:00,38,5.263157895,0.0,56.95,0.064516129,1,0,0,Monday,BOM
13472,XQHVYV,1,2013-09-13,2013-10-04 00:00:00,2014-01-02 00:00:00,45,28.88888889,8.888888889,34.63,0.088888889,1,0,0,Monday,DEL
13473,XXCMHR,0,2013-09-13,2013-09-14 00:00:00,2013-09-14 00:00:00,3,0.0,0.0,47.97,0.0,1,0,0,Monday,BOM
13474,BC3EDD,1,2013-09-13,2013-11-20 00:00:00,2013-11-20 00:00:00,41,41.46341463,4.87804878,29.02,0.0,1,0,0,Friday,DEL
13475,4B5AKW,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,38,0.0,0.0,40.02,0.0,1,0,0,Monday,MAA
13476,AZGBKZ,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13477,KRADJV,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,46,2.173913043,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13478,9XTW2P,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,40.02,0.0,1,0,0,Monday,BOM
13479,GXDFUM,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,3,0.0,0.0,40.02,0.0,1,0,0,Monday,DEL
13480,ZBKD8B,1,2013-09-13,2013-09-14 00:00:00,2013-09-14 00:00:00,36,0.0,0.0,221.73,0.0,1,0,0,Monday,MAA
13481,X4V6S5,1,2013-09-13,2013-10-07 00:00:00,2013-10-07 00:00:00,25,72.0,16.0,40.02,0.0,0,0,0,Friday,BOM
13482,J8M2EQ,1,2013-10-10,2013-10-10 00:00:00,2013-10-10 00:00:00,35,71.42857143,5.714285714,40.02,0.0,1,1,0,Wednesday,BOM
13483,CLFK29,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,40,57.5,2.5,40.02,0.0,1,0,0,Monday,BOM
13484,HWDQVK,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,0,0.0,0.0,51.74,0.0,1,0,0,Monday,BLR
13485,UNR84Q,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,11,9.090909091,0.0,40.02,0.0,1,0,0,Tuesday,BOM
13486,3DTAL3,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,2,50.0,0.0,40.02,0.0,1,0,0,Monday,BOM
13487,4KH4L8,1,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,36,13.88888889,13.88888889,40.02,0.0,1,0,0,Wednesday,BOM
13488,PA5A3M,1,2013-09-06,2013-09-06 00:00:00,2013-09-06 00:00:00,38,5.263157895,5.263157895,40.02,0.0,1,0,0,Monday,BOM
13489,VYPBKH,1,2013-09-13,2013-09-15 00:00:00,2013-12-29 00:00:00,31,74.19354839,6.451612903,75.02,0.047619048,1,0,0,Monday,MAA
13490,9BJ84A,1,2013-10-17,2013-10-18 00:00:00,2013-10-18 00:00:00,42,14.28571429,9.523809524,85.02,0.0,1,1,0,Monday,BOM
13491,A2TX64,1,2013-08-30,2013-12-16 00:00:00,2014-01-02 00:00:00,47,23.40425532,6.382978723,71.68,0.176470588,1,0,0,Friday,MAA
13492,HWB25L,1,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,43,13.95348837,4.651162791,40.02,0.0,1,0,0,Tuesday,BOM
13493,CD5X3Q,0,2013-09-14,2013-09-14 00:00:00,2013-09-28 00:00:00,2,0.0,0.0,82.97,0.142857143,1,0,0,Wednesday,DEL
13494,4AJJJV,1,2013-11-21,2013-11-21 00:00:00,2013-11-21 00:00:00,49,34.69387755,6.12244898,52.86,0.0,1,0,0,Friday,BOM
13495,UKUTN3,1,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,36,2.777777778,0.0,40.25,0.0,1,0,0,Wednesday,BOM
13496,BKT7HB,1,2013-09-14,2013-10-17 00:00:00,2013-10-17 00:00:00,47,6.382978723,0.0,20.7,0.0,1,0,0,Friday,BOM
13497,BGN6XS,1,2013-09-05,2013-10-10 00:00:00,2013-10-10 00:00:00,32,62.5,9.375,40.02,0.0,1,0,0,Monday,BOM
13498,JTPSL6,0,2013-09-10,2013-09-10 00:00:00,2013-09-10 00:00:00,1,100.0,0.0,40.22,0.0,1,0,0,Wednesday,BOM
13499,5AU9NQ,0,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,3,33.33333333,0.0,40.02,0.0,1,0,0,Thursday,BOM
13500,7DDRPX,1,2013-09-14,2013-09-14 00:00:00,2013-09-16 00:00:00,45,0.0,0.0,59.35,1.0,1,0,0,Monday,BOM
13501,V2YZJV,1,2013-09-13,2013-09-18 00:00:00,2013-09-18 00:00:00,36,8.333333333,8.333333333,54.51,0.0,1,0,0,Friday,BOM
13502,TBR4SY,1,2013-09-14,2013-09-14 00:00:00,2013-10-17 00:00:00,25,100.0,4.0,31.62,0.090909091,1,0,0,Thursday,BOM
13503,7LANV5,1,2013-09-14,2013-09-28 00:00:00,2013-09-28 00:00:00,34,23.52941176,8.823529412,85.55,0.0,1,1,0,Monday,BOM
13504,NZNC24,1,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,39,5.128205128,2.564102564,40.02,0.0,1,0,0,Monday,BOM
13505,KRZB9Q,1,2013-09-14,2013-10-07 00:00:00,2013-10-11 00:00:00,38,7.894736842,7.894736842,46.67,0.5,1,0,0,Tuesday,MAA
13506,TWEZA8,1,2013-09-13,2013-09-22 00:00:00,2013-09-22 00:00:00,35,17.14285714,2.857142857,51.42,0.0,1,0,0,Wednesday,DEL
13507,QFP9BY,1,2013-09-14,2013-09-21 00:00:00,2014-01-05 00:00:00,45,8.888888889,2.222222222,144.17,0.056603774,1,0,0,Monday,BOM
13508,WZ4SVN,0,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,3,0.0,0.0,40.25,0.0,1,0,0,Monday,BOM
13509,RNP5HV,1,2013-09-14,2013-09-23 00:00:00,2013-09-23 00:00:00,37,5.405405405,2.702702703,111.9,0.0,1,0,0,Monday,BOM
13510,CRPW3H,1,2013-09-14,2013-09-14 00:00:00,2013-12-10 00:00:00,36,63.88888889,33.33333333,35.99,0.022988506,1,0,0,Monday,BOM
13511,U66PTY,1,2013-09-13,2013-09-20 00:00:00,2013-09-20 00:00:00,36,33.33333333,0.0,27.5,0.0,1,0,0,Thursday,MAA
13512,CTU7XK,1,2013-09-14,2013-09-17 00:00:00,2013-12-15 00:00:00,39,43.58974359,10.25641026,73.21,0.02247191,1,0,0,Wednesday,MAA
13513,7VSBRD,1,2013-09-14,2013-09-15 00:00:00,2013-10-05 00:00:00,37,16.21621622,8.108108108,50.75,0.1,1,1,0,Monday,MAA
13514,RHHYHJ,0,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,4,25.0,0.0,40.02,0.0,1,0,0,Friday,BOM
13515,97W5XD,0,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,4,75.0,50.0,86.5,0.0,1,0,0,Monday,DEL
13516,75CBXH,1,2013-09-14,2013-10-11 00:00:00,2013-10-11 00:00:00,36,5.555555556,0.0,40.0,0.0,1,0,0,Tuesday,MAA
13517,SHEADH,0,2013-09-14,2013-09-15 00:00:00,2013-09-15 00:00:00,3,33.33333333,0.0,40.02,0.0,1,0,0,Monday,BOM
13518,BRSW4S,1,2013-09-14,2014-01-09 00:00:00,2014-01-09 00:00:00,41,12.19512195,4.87804878,48.9,0.0,1,0,0,Friday,BOM
13519,PED9GJ,0,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,4,25.0,0.0,40.02,0.0,1,0,0,Monday,BOM
13520,FVSRCK,0,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,2,50.0,50.0,40.02,0.0,1,0,0,Wednesday,BOM
13521,8KXZRZ,1,2013-09-14,2013-09-29 00:00:00,2013-09-29 00:00:00,36,5.555555556,0.0,40.02,0.0,1,0,0,Wednesday,DEL
13522,9V7X7C,1,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,36,2.777777778,0.0,72.84,0.0,1,0,0,Wednesday,BOM
13523,QFUG9P,1,2013-09-08,2013-09-08 00:00:00,2013-09-08 00:00:00,36,11.11111111,0.0,50.69,0.0,1,0,0,Saturday,MAA
13524,B5ANE8,0,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,3,0.0,0.0,163.0,0.0,1,0,0,Monday,DEL
13525,3LGKGZ,1,2013-09-12,2013-09-14 00:00:00,2013-09-14 00:00:00,34,8.823529412,2.941176471,73.57,0.0,1,0,0,Wednesday,BOM
13526,WALMV6,0,2013-09-08,2013-09-08 00:00:00,2013-09-08 00:00:00,3,33.33333333,33.33333333,40.02,0.0,1,0,0,Monday,BOM
13527,QAPM9K,0,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,3,33.33333333,33.33333333,40.02,0.0,1,0,0,Wednesday,MAA
13528,NFL562,1,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,38,0.0,0.0,40.25,0.0,1,0,0,Tuesday,BOM
13529,K4YZ82,0,2013-09-13,2013-09-13 00:00:00,2013-09-13 00:00:00,14,50.0,14.28571429,201.42,0.0,1,0,0,Monday,BOM
13530,VD4ZNU,1,2013-09-14,2013-09-14 00:00:00,2013-10-28 00:00:00,44,15.90909091,6.818181818,49.47,0.045454545,1,0,0,Tuesday,MAA
13531,DDM3BU,0,2013-09-14,2013-09-14 00:00:00,2013-09-14 00:00:00,3,100.0,100.0,51.95,0.0,1,0,0,Thursday,BOM
13532,EMB9HA,1,2013-09-14,2013-10-20 00:00:00,2013-10-20 00:00:00,34,44.11764706,2.941176471,50.97,0.0,1,0,0,Tuesday,BOM
13533,YCYRB8,1,2013-09-14,2013-11-01 00:00:00,2013-11-01 00:00:00,42,9.523809524,2.380952381,40.02,0.0,1,0,0,Monday,DEL
13534,E8KVBT,1,2013-09-14,2013-09-15 00:00:00,2013-09-15 00:00:00,35,2.857142857,0.0,53.61,0.0,1,0,0,Wednesday,MAA
13535,JBGGK4,0,2013-09-15,2013-09-21 00:00:00,2013-09-21 00:00:00,21,9.523809524,0.0,40.0,0.0,1,0,0,Tuesday,BLR
13536,CYJ36H,1,2013-09-15,2013-09-23 00:00:00,2013-09-23 00:00:00,28,42.85714286,21.42857143,53.08,0.0,1,0,0,Wednesday,MAA
13537,J85J8Z,0,2013-09-15,2013-09-23 00:00:00,2013-09-23 00:00:00,3,0.0,0.0,40.02,0.0,1,0,0,Wednesday,BOM
13538,EJWUCY,0,2013-09-15,2013-09-15 00:00:00,2013-09-15 00:00:00,12,91.66666667,0.0,40.02,0.0,1,0,0,Wednesday,MAA
13539,PPRBZ9,0,2013-09-15,2013-09-15 00:00:00,2013-09-15 00:00:00,3,33.33333333,0.0,57.11,0.0,1,0,0,Monday,BOM
